simulation_id,revenue_2035_eur_m
3618,12097.6
3619,12097.9
3620,12098.0
3621,12098.2
3622,12098.6
3623,12099.1
3624,12099.1
3625,12099.1
3626,12099.4
3627,12099.7
3628,12099.9
3629,12100.0
3630,12100.3
3631,12100.6
3632,12100.7
3633,12100.7
3634,12100.9
3635,12101.0
3636,12101.1
3637,12101.4
3638,12101.9
3639,12102.0
3640,12102.6
3641,12102.8
3642,12103.2
3643,12103.6
3644,12103.9
3645,12104.4
3646,12104.7
3647,12104.7
3648,12105.0
3649,12105.1
3650,12105.4
3651,12106.2
3652,12106.7
3653,12107.6
3654,12107.6
3655,12108.1
3656,12108.1
3657,12108.2
3658,12108.4
3659,12108.5
3660,12108.8
3661,12109.9
3662,12111.0
3663,12111.3
3664,12111.3
3665,12111.8
3666,12112.0
3667,12112.0
3668,12112.4
3669,12112.8
3670,12114.0
3671,12114.1
3672,12114.4
3673,12114.6
3674,12114.6
3675,12114.7
3676,12115.3
3677,12115.6
3678,12116.0
3679,12116.2
3680,12116.3
3681,12116.7
3682,12116.7
3683,12116.8
3684,12117.0
3685,12117.0
3686,12117.3
3687,12117.6
3688,12118.0
3689,12118.6
3690,12118.9
3691,12119.0
3692,12119.1
3693,12119.7
3694,12119.8
3695,12119.9
3696,12121.1
3697,12121.4
3698,12121.7
3699,12121.8
3700,12121.8
3701,12121.9
3702,12122.4
3703,12122.5
3704,12122.8
3705,12122.9
3706,12123.1
3707,12123.2
3708,12123.4
3709,12124.4
3710,12125.0
3711,12125.1
3712,12125.3
3713,12125.4
3714,12125.6
3715,12125.8
3716,12125.9
3717,12126.6
3718,12126.6
3719,12126.7
3720,12127.4
3721,12127.8
3722,12128.0
3723,12128.1
3724,12128.6
3725,12128.6
3726,12128.7
3727,12128.8
3728,12129.5
3729,12129.6
3730,12129.6
3731,12129.9
3732,12131.3
3733,12131.5
3734,12131.6
3735,12133.0
3736,12133.2
3737,12133.6
3738,12133.6
3739,12133.8
3740,12134.0
3741,12134.4
3742,12134.4
3743,12134.7
3744,12135.1
3745,12135.2
3746,12135.3
3747,12135.3
3748,12135.8
3749,12136.0
3750,12136.0
3751,12136.5
3752,12136.6
3753,12136.7
3754,12137.1
3755,12137.2
3756,12137.4
3757,12137.4
3758,12137.8
3759,12138.1
3760,12138.3
3761,12138.4
3762,12138.8
3763,12139.2
3764,12139.4
3765,12139.4
3766,12140.1
3767,12140.4
3768,12140.7
3769,12141.0
3770,12141.3
3771,12141.4
3772,12142.0
3773,12142.0
3774,12142.3
3775,12142.3
3776,12142.6
3777,12142.6
3778,12142.9
3779,12143.5
3780,12143.6
3781,12143.9
3782,12144.5
3783,12144.7
3784,12144.7
3785,12144.9
3786,12145.1
3787,12145.1
3788,12145.7
3789,12146.6
3790,12146.7
3791,12147.5
3792,12147.6
3793,12147.7
3794,12147.7
3795,12147.8
3796,12148.3
3797,12148.5
3798,12148.8
3799,12148.8
3800,12148.8
3801,12150.2
3802,12150.3
3803,12150.8
3804,12151.0
3805,12152.3
3806,12152.6
3807,12153.5
3808,12154.5
3809,12155.0
3810,12155.4
3811,12155.8
3812,12156.1
3813,12156.1
3814,12156.8
3815,12157.1
3816,12157.3
3817,12157.6
3818,12157.7
3819,12158.5
3820,12158.8
3821,12158.9
3822,12159.5
3823,12159.8
3824,12159.9
3825,12160.0
3826,12160.1
3827,12160.3
3828,12160.3
3829,12160.5
3830,12161.1
3831,12161.2
3832,12161.3
3833,12161.4
3834,12161.4
3835,12161.7
3836,12161.8
3837,12162.1
3838,12162.6
3839,12162.9
3840,12163.1
3841,12163.2
3842,12163.2
3843,12164.3
3844,12164.6
3845,12164.7
3846,12164.8
3847,12166.0
3848,12166.2
3849,12166.6
3850,12166.7
3851,12166.8
3852,12167.0
3853,12167.9
3854,12169.0
3855,12170.0
3856,12170.0
3857,12170.2
3858,12170.2
3859,12170.4
3860,12171.0
3861,12171.1
3862,12171.4
3863,12171.9
3864,12172.5
3865,12172.9
3866,12173.0
3867,12173.3
3868,12173.5
3869,12173.6
3870,12174.9
3871,12175.0
3872,12175.2
3873,12175.4
3874,12175.6
3875,12176.0
3876,12176.4
3877,12176.5
3878,12177.4
3879,12177.9
3880,12178.3
3881,12178.7
3882,12178.8
3883,12179.1
3884,12179.4
3885,12179.6
3886,12180.4
3887,12180.5
3888,12180.6
3889,12181.3
3890,12181.3
3891,12181.4
3892,12181.4
3893,12181.4
3894,12182.8
3895,12183.3
3896,12183.6
3897,12184.4
3898,12184.5
3899,12185.0
3900,12185.1
3901,12185.3
3902,12185.3
3903,12185.6
3904,12185.7
3905,12185.8
3906,12186.1
3907,12186.2
3908,12186.6
3909,12187.3
3910,12187.3
3911,12188.2
3912,12188.5
3913,12188.9
3914,12189.0
3915,12189.3
3916,12190.1
3917,12190.4
3918,12190.6
3919,12190.9
3920,12191.4
3921,12191.8
3922,12191.9
3923,12192.2
3924,12192.6
3925,12192.6
3926,12192.7
3927,12193.0
3928,12193.4
3929,12193.6
3930,12193.7
3931,12194.2
3932,12194.3
3933,12196.0
3934,12196.3
3935,12196.5
3936,12196.9
3937,12197.6
3938,12197.7
3939,12197.9
3940,12198.0
3941,12198.1
3942,12198.5
3943,12198.7
3944,12198.9
3945,12199.2
3946,12199.5
3947,12200.6
3948,12200.9
3949,12201.1
3950,12201.2
3951,12201.9
3952,12202.4
3953,12202.5
3954,12202.5
3955,12202.5
3956,12202.8
3957,12203.0
3958,12203.4
3959,12203.6
3960,12203.7
3961,12204.1
3962,12204.9
3963,12205.4
3964,12205.5
3965,12205.6
3966,12205.8
3967,12205.9
3968,12206.6
3969,12206.6
3970,12206.9
3971,12207.0
3972,12207.2
3973,12207.2
3974,12207.9
3975,12208.4
3976,12209.7
3977,12210.6
3978,12211.0
3979,12211.2
3980,12211.4
3981,12211.7
3982,12211.7
3983,12212.0
3984,12212.0
3985,12212.3
3986,12212.6
3987,12212.6
3988,12213.8
3989,12214.8
3990,12214.8
3991,12215.1
3992,12215.2
3993,12215.5
3994,12216.7
3995,12217.3
3996,12217.8
3997,12218.3
3998,12218.5
3999,12219.1
4000,12219.2
4001,12219.2
4002,12219.7
4003,12220.5
4004,12220.7
4005,12221.0
4006,12221.2
4007,12221.3
4008,12221.4
4009,12223.0
4010,12223.9
4011,12224.7
4012,12224.7
4013,12225.2
4014,12225.4
4015,12225.4
4016,12225.6
4017,12225.6
4018,12226.6
4019,12226.6
4020,12227.0
4021,12227.6
4022,12227.8
4023,12228.1
4024,12228.2
4025,12228.3
4026,12228.4
4027,12228.4
4028,12228.8
4029,12228.9
4030,12228.9
4031,12229.1
4032,12229.6
4033,12229.7
4034,12230.0
4035,12230.5
4036,12230.5
4037,12230.6
4038,12231.7
4039,12232.4
4040,12232.8
4041,12232.9
4042,12233.7
4043,12234.1
4044,12234.1
4045,12234.3
4046,12234.5
4047,12234.5
4048,12234.7
4049,12235.4
4050,12235.5
4051,12235.9
4052,12236.1
4053,12236.3
4054,12236.3
4055,12237.0
4056,12237.3
4057,12237.3
4058,12237.4
4059,12237.8
4060,12238.2
4061,12239.0
4062,12239.5
4063,12239.6
4064,12239.7
4065,12240.3
4066,12240.4
4067,12240.5
4068,12241.1
4069,12241.4
4070,12241.4
4071,12242.0
4072,12242.2
4073,12242.6
4074,12242.8
4075,12243.0
4076,12243.4
4077,12243.6
4078,12243.7
4079,12244.3
4080,12244.3
4081,12244.5
4082,12244.6
4083,12244.7
4084,12245.3
4085,12245.3
4086,12245.7
4087,12245.9
4088,12246.3
4089,12246.9
4090,12246.9
4091,12247.5
4092,12247.9
4093,12247.9
4094,12247.9
4095,12247.9
4096,12248.2
4097,12248.4
4098,12248.7
4099,12248.8
4100,12249.5
4101,12250.0
4102,12250.4
4103,12251.0
4104,12251.3
4105,12251.7
4106,12251.9
4107,12252.1
4108,12252.3
4109,12252.4
4110,12252.5
4111,12253.1
4112,12253.4
4113,12254.0
4114,12254.2
4115,12254.4
4116,12254.8
4117,12255.4
4118,12255.5
4119,12255.6
4120,12256.3
4121,12256.3
4122,12256.7
4123,12256.7
4124,12257.9
4125,12258.6
4126,12259.5
4127,12259.7
4128,12259.9
4129,12259.9
4130,12261.2
4131,12261.3
4132,12261.5
4133,12261.7
4134,12262.2
4135,12262.3
4136,12262.6
4137,12263.0
4138,12264.3
4139,12265.0
4140,12265.1
4141,12265.2
4142,12265.3
4143,12265.6
4144,12265.8
4145,12267.2
4146,12267.9
4147,12268.1
4148,12268.3
4149,12268.8
4150,12269.1
4151,12269.8
4152,12269.8
4153,12269.9
4154,12270.2
4155,12270.5
4156,12270.6
4157,12270.9
4158,12271.0
4159,12271.0
4160,12271.2
4161,12271.6
4162,12271.7
4163,12271.8
4164,12271.9
4165,12271.9
4166,12272.0
4167,12272.5
4168,12273.0
4169,12273.2
4170,12273.4
4171,12273.5
4172,12273.6
4173,12274.0
4174,12274.1
4175,12275.5
4176,12275.5
4177,12275.8
4178,12275.8
4179,12275.8
4180,12276.1
4181,12277.8
4182,12277.9
4183,12278.2
4184,12278.3
4185,12279.8
4186,12280.0
4187,12280.0
4188,12281.1
4189,12281.8
4190,12282.0
4191,12282.3
4192,12282.3
4193,12282.4
4194,12282.4
4195,12282.5
4196,12282.9
4197,12282.9
4198,12283.2
4199,12283.3
4200,12283.4
4201,12284.3
4202,12284.3
4203,12284.3
4204,12284.6
4205,12284.8
4206,12284.9
4207,12285.0
4208,12285.0
4209,12285.1
4210,12285.7
4211,12285.9
4212,12286.0
4213,12286.2
4214,12286.6
4215,12287.0
4216,12287.1
4217,12287.2
4218,12287.3
4219,12287.9
4220,12288.6
4221,12288.6
4222,12288.6
4223,12289.1
4224,12289.4
4225,12290.4
4226,12290.5
4227,12290.7
4228,12291.2
4229,12291.3
4230,12291.7
4231,12292.3
4232,12292.4
4233,12293.2
4234,12293.2
4235,12293.3
4236,12293.8
4237,12294.1
4238,12294.6
4239,12294.9
4240,12295.3
4241,12295.6
4242,12296.0
4243,12296.2
4244,12296.3
4245,12296.4
4246,12298.2
4247,12298.3
4248,12298.4
4249,12298.7
4250,12299.2
4251,12299.2
4252,12299.3
4253,12299.4
4254,12299.8
4255,12299.9
4256,12300.0
4257,12300.1
4258,12300.4
4259,12300.6
4260,12300.8
4261,12300.9
4262,12301.1
4263,12301.2
4264,12301.7
4265,12301.8
4266,12302.3
4267,12302.6
4268,12302.7
4269,12303.0
4270,12303.0
4271,12303.1
4272,12303.6
4273,12303.7
4274,12303.8
4275,12304.3
4276,12304.9
4277,12305.2
4278,12306.2
4279,12306.3
4280,12306.3
4281,12306.3
4282,12306.5
4283,12306.8
4284,12307.5
4285,12307.6
4286,12307.7
4287,12307.8
4288,12308.3
4289,12309.0
4290,12309.1
4291,12310.1
4292,12311.2
4293,12312.0
4294,12312.1
4295,12312.4
4296,12312.5
4297,12312.7
4298,12313.1
4299,12313.1
4300,12313.3
4301,12313.6
4302,12314.2
4303,12314.5
4304,12314.5
4305,12314.5
4306,12314.6
4307,12314.6
4308,12315.3
4309,12315.4
4310,12315.8
4311,12315.9
4312,12316.3
4313,12316.3
4314,12316.4
4315,12316.6
4316,12317.1
4317,12317.2
4318,12317.9
4319,12318.7
4320,12318.9
4321,12320.2
4322,12320.3
4323,12320.6
4324,12321.0
4325,12321.7
4326,12321.8
4327,12321.8
4328,12322.4
4329,12322.6
4330,12322.7
4331,12322.9
4332,12322.9
4333,12323.5
4334,12323.5
4335,12324.0
4336,12324.4
4337,12324.4
4338,12324.5
4339,12324.5
4340,12324.9
4341,12326.0
4342,12326.2
4343,12326.2
4344,12326.7
4345,12327.0
4346,12327.4
4347,12327.5
4348,12327.6
4349,12328.1
4350,12328.3
4351,12328.5
4352,12328.6
4353,12328.9
4354,12328.9
4355,12329.6
4356,12329.6
4357,12329.6
4358,12330.1
4359,12330.9
4360,12331.1
4361,12331.1
4362,12331.6
4363,12331.9
4364,12333.3
4365,12333.4
4366,12333.4
4367,12333.5
4368,12333.6
4369,12333.6
4370,12334.2
4371,12334.3
4372,12334.4
4373,12334.4
4374,12335.0
4375,12335.0
4376,12335.5
4377,12335.5
4378,12336.1
4379,12336.7
4380,12336.7
4381,12336.8
4382,12337.0
4383,12337.4
4384,12337.4
4385,12337.5
4386,12338.1
4387,12338.5
4388,12338.5
4389,12338.6
4390,12338.7
4391,12338.9
4392,12339.7
4393,12339.8
4394,12339.8
4395,12339.8
4396,12339.9
4397,12339.9
4398,12340.2
4399,12340.3
4400,12340.4
4401,12341.2
4402,12341.3
4403,12341.9
4404,12342.0
4405,12342.8
4406,12342.9
4407,12343.3
4408,12343.3
4409,12343.3
4410,12343.7
4411,12343.9
4412,12344.3
4413,12344.5
4414,12344.5
4415,12344.7
4416,12344.7
4417,12345.3
4418,12345.8
4419,12345.8
4420,12346.2
4421,12346.7
4422,12346.9
4423,12347.8
4424,12347.8
4425,12348.2
4426,12348.7
4427,12348.8
4428,12349.0
4429,12349.5
4430,12349.8
4431,12350.6
4432,12350.7
4433,12350.7
4434,12350.8
4435,12351.2
4436,12351.2
4437,12351.8
4438,12352.0
4439,12352.3
4440,12352.4
4441,12352.5
4442,12352.8
4443,12352.8
4444,12353.4
4445,12354.2
4446,12354.4
4447,12355.2
4448,12355.7
4449,12355.7
4450,12355.7
4451,12355.8
4452,12356.2
4453,12356.3
4454,12356.5
4455,12356.9
4456,12357.0
4457,12357.0
4458,12357.1
4459,12357.3
4460,12357.6
4461,12357.8
4462,12358.3
4463,12358.7
4464,12359.3
4465,12359.4
4466,12360.4
4467,12360.8
4468,12361.0
4469,12362.4
4470,12362.7
4471,12362.8
4472,12363.0
4473,12363.2
4474,12363.4
4475,12363.6
4476,12364.2
4477,12364.2
4478,12364.5
4479,12364.6
4480,12365.1
4481,12365.8
4482,12366.4
4483,12367.0
4484,12367.0
4485,12367.0
4486,12367.1
4487,12367.5
4488,12367.5
4489,12367.5
4490,12368.0
4491,12368.2
4492,12368.4
4493,12369.2
4494,12369.7
4495,12369.7
4496,12370.4
4497,12370.6
4498,12370.8
4499,12371.0
4500,12371.7
4501,12372.0
4502,12372.3
4503,12372.4
4504,12372.5
4505,12372.6
4506,12373.0
4507,12373.1
4508,12374.2
4509,12374.5
4510,12374.6
4511,12374.7
4512,12375.7
4513,12376.1
4514,12377.2
4515,12377.8
4516,12378.0
4517,12378.2
4518,12378.2
4519,12378.7
4520,12378.7
4521,12379.0
4522,12379.3
4523,12379.4
4524,12379.4
4525,12379.5
4526,12379.7
4527,12379.8
4528,12380.3
4529,12380.4
4530,12380.6
4531,12381.1
4532,12381.2
4533,12381.2
4534,12381.5
4535,12381.8
4536,12381.8
4537,12382.0
4538,12382.0
4539,12382.2
4540,12382.7
4541,12382.8
4542,12383.0
4543,12383.7
4544,12383.9
4545,12384.0
4546,12384.1
4547,12384.2
4548,12384.7
4549,12384.9
4550,12385.3
4551,12385.4
4552,12386.2
4553,12386.4
4554,12386.8
4555,12387.0
4556,12387.5
4557,12387.5
4558,12387.6
4559,12387.7
4560,12388.1
4561,12388.3
4562,12388.4
4563,12388.4
4564,12388.5
4565,12388.8
4566,12389.2
4567,12389.6
4568,12389.8
4569,12390.8
4570,12391.1
4571,12391.7
4572,12392.1
4573,12392.1
4574,12393.6
4575,12394.1
4576,12394.4
4577,12394.6
4578,12395.0
4579,12395.2
4580,12397.0
4581,12397.4
4582,12397.8
4583,12397.8
4584,12398.2
4585,12398.7
4586,12399.2
4587,12399.7
4588,12399.9
4589,12400.2
4590,12400.5
4591,12400.8
4592,12401.2
4593,12401.4
4594,12401.6
4595,12401.6
4596,12401.7
4597,12401.9
4598,12402.2
4599,12402.6
4600,12403.6
4601,12403.8
4602,12404.2
4603,12404.2
4604,12404.3
4605,12404.4
4606,12404.6
4607,12404.6
4608,12404.9
4609,12405.1
4610,12405.1
4611,12405.3
4612,12405.3
4613,12405.5
4614,12405.6
4615,12405.8
4616,12405.9
4617,12406.6
4618,12406.6
4619,12406.7
4620,12407.4
4621,12407.5
4622,12407.6
4623,12407.6
4624,12408.5
4625,12409.4
4626,12409.9
4627,12410.6
4628,12410.7
4629,12411.3
4630,12411.3
4631,12411.4
4632,12411.4
4633,12411.6
4634,12411.8
4635,12412.6
4636,12412.6
4637,12413.0
4638,12413.3
4639,12413.4
4640,12413.6
4641,12413.8
4642,12414.0
4643,12414.1
4644,12414.2
4645,12414.2
4646,12414.7
4647,12414.9
4648,12415.0
4649,12415.1
4650,12415.1
4651,12415.2
4652,12415.3
4653,12415.3
4654,12415.5
4655,12415.7
4656,12415.8
4657,12416.2
4658,12416.4
4659,12416.6
4660,12416.9
4661,12417.2
4662,12417.2
4663,12417.4
4664,12418.6
4665,12418.7
4666,12418.7
4667,12419.5
4668,12419.5
4669,12419.7
4670,12420.1
4671,12420.3
4672,12420.6
4673,12420.8
4674,12421.1
4675,12421.9
4676,12421.9
4677,12422.3
4678,12422.4
4679,12422.5
4680,12423.6
4681,12423.8
4682,12424.0
4683,12424.8
4684,12424.9
4685,12425.9
4686,12426.2
4687,12426.5
4688,12426.6
4689,12426.6
4690,12426.7
4691,12426.9
4692,12427.5
4693,12427.6
4694,12427.8
4695,12428.3
4696,12428.4
4697,12428.5
4698,12429.3
4699,12429.8
4700,12429.9
4701,12430.1
4702,12430.1
4703,12430.4
4704,12430.5
4705,12430.6
4706,12431.2
4707,12431.3
4708,12431.3
4709,12431.4
4710,12431.6
4711,12431.7
4712,12431.8
4713,12431.9
4714,12432.0
4715,12433.1
4716,12433.2
4717,12433.7
4718,12433.8
4719,12433.8
4720,12434.2
4721,12434.2
4722,12434.3
4723,12434.7
4724,12434.9
4725,12435.0
4726,12435.8
4727,12436.0
4728,12436.0
4729,12436.5
4730,12436.8
4731,12436.8
4732,12436.8
4733,12436.9
4734,12437.9
4735,12438.4
4736,12438.7
4737,12439.2
4738,12439.4
4739,12440.3
4740,12440.3
4741,12440.4
4742,12440.7
4743,12441.0
4744,12441.1
4745,12441.4
4746,12441.5
4747,12441.6
4748,12441.6
4749,12442.0
4750,12442.5
4751,12442.7
4752,12442.8
4753,12442.9
4754,12443.8
4755,12444.7
4756,12444.7
4757,12445.0
4758,12445.1
4759,12445.1
4760,12445.2
4761,12445.3
4762,12445.4
4763,12446.1
4764,12446.1
4765,12446.3
4766,12446.4
4767,12446.8
4768,12446.9
4769,12446.9
4770,12447.5
4771,12447.6
4772,12447.7
4773,12448.0
4774,12448.0
4775,12448.3
4776,12448.3
4777,12448.3
4778,12448.6
4779,12448.6
4780,12449.0
4781,12449.6
4782,12449.7
4783,12450.2
4784,12450.2
4785,12450.4
4786,12451.1
4787,12451.2
4788,12451.3
4789,12451.7
4790,12451.7
4791,12452.0
4792,12452.4
4793,12452.8
4794,12453.8
4795,12454.6
4796,12454.6
4797,12454.7
4798,12455.3
4799,12455.7
4800,12456.1
4801,12456.2
4802,12456.6
4803,12456.7
4804,12456.9
4805,12457.4
4806,12457.5
4807,12457.9
4808,12458.4
4809,12458.5
4810,12458.8
4811,12459.0
4812,12459.2
4813,12459.5
4814,12460.3
4815,12460.9
4816,12461.3
4817,12461.3
4818,12461.4
4819,12461.5
4820,12462.0
4821,12462.1
4822,12462.2
4823,12462.4
4824,12463.0
4825,12463.7
4826,12464.3
4827,12464.4
4828,12464.4
4829,12464.5
4830,12464.6
4831,12464.9
4832,12465.3
4833,12465.3
4834,12465.4
4835,12465.8
4836,12466.0
4837,12466.2
4838,12466.3
4839,12466.4
4840,12466.9
4841,12467.1
4842,12467.2
4843,12467.3
4844,12467.7
4845,12467.9
4846,12468.2
4847,12468.2
4848,12468.4
4849,12468.5
4850,12468.6
4851,12468.9
4852,12470.0
4853,12470.3
4854,12470.6
4855,12470.8
4856,12471.1
4857,12471.4
4858,12471.7
4859,12471.9
4860,12472.0
4861,12472.0
4862,12472.0
4863,12472.2
4864,12472.2
4865,12472.7
4866,12475.0
4867,12475.9
4868,12476.2
4869,12476.2
4870,12476.5
4871,12476.9
4872,12477.6
4873,12477.9
4874,12478.2
4875,12478.5
4876,12480.2
4877,12480.3
4878,12481.3
4879,12481.3
4880,12481.5
4881,12481.7
4882,12482.2
4883,12482.3
4884,12482.7
4885,12483.5
4886,12483.7
4887,12483.7
4888,12483.8
4889,12483.8
4890,12484.0
4891,12484.1
4892,12484.2
4893,12484.4
4894,12485.4
4895,12485.5
4896,12485.5
4897,12485.5
4898,12485.6
4899,12485.6
4900,12485.9
4901,12486.1
4902,12486.4
4903,12486.9
4904,12487.2
4905,12487.5
4906,12487.5
4907,12487.5
4908,12487.5
4909,12488.6
4910,12488.7
4911,12489.6
4912,12490.1
4913,12490.4
4914,12490.6
4915,12491.0
4916,12491.1
4917,12491.3
4918,12491.4
4919,12491.4
4920,12491.5
4921,12492.1
4922,12492.5
4923,12492.8
4924,12492.8
4925,12492.9
4926,12493.2
4927,12493.2
4928,12493.3
4929,12494.0
4930,12494.0
4931,12494.8
4932,12495.2
4933,12496.1
4934,12496.2
4935,12496.9
4936,12497.3
4937,12497.6
4938,12497.8
4939,12498.3
4940,12498.8
4941,12499.4
4942,12499.8
4943,12500.6
4944,12500.6
4945,12501.0
4946,12501.0
4947,12501.1
4948,12501.2
4949,12501.5
4950,12503.6
4951,12504.1
4952,12505.2
4953,12505.2
4954,12505.7
4955,12505.9
4956,12506.0
4957,12506.2
4958,12506.2
4959,12506.2
4960,12506.3
4961,12506.4
4962,12506.6
4963,12506.9
4964,12507.1
4965,12507.5
4966,12507.5
4967,12508.0
4968,12508.1
4969,12508.1
4970,12508.7
4971,12509.0
4972,12509.4
4973,12509.7
4974,12509.8
4975,12509.9
4976,12510.5
4977,12510.7
4978,12511.3
4979,12512.1
4980,12512.2
4981,12512.4
4982,12512.4
4983,12512.7
4984,12513.3
4985,12513.4
4986,12513.6
4987,12513.6
4988,12514.0
4989,12514.7
4990,12515.4
4991,12515.4
4992,12515.5
4993,12515.6
4994,12516.2
4995,12516.4
4996,12516.5
4997,12516.5
4998,12517.1
4999,12517.1
5000,12517.2
5001,12518.1
5002,12518.3
5003,12518.7
5004,12518.9
5005,12519.0
5006,12519.8
5007,12520.0
5008,12520.0
5009,12520.1
5010,12520.3
5011,12520.3
5012,12520.5
5013,12520.8
5014,12521.0
5015,12521.4
5016,12521.5
5017,12521.6
5018,12521.8
5019,12521.9
5020,12522.2
5021,12522.2
5022,12522.3
5023,12522.5
5024,12523.1
5025,12523.5
5026,12524.1
5027,12524.2
5028,12524.7
5029,12525.0
5030,12526.1
5031,12526.3
5032,12526.3
5033,12526.8
5034,12527.0
5035,12527.1
5036,12527.9
5037,12528.1
5038,12528.1
5039,12528.2
5040,12528.3
5041,12528.3
5042,12528.4
5043,12530.0
5044,12530.2
5045,12530.7
5046,12530.8
5047,12531.0
5048,12531.1
5049,12531.3
5050,12531.8
5051,12531.8
5052,12532.4
5053,12532.5
5054,12532.6
5055,12532.9
5056,12533.7
5057,12534.4
5058,12534.9
5059,12535.0
5060,12535.7
5061,12536.2
5062,12536.5
5063,12536.8
5064,12537.1
5065,12537.3
5066,12538.1
5067,12538.5
5068,12538.8
5069,12538.9
5070,12538.9
5071,12539.0
5072,12540.1
5073,12540.9
5074,12541.4
5075,12541.5
5076,12541.6
5077,12541.6
5078,12541.7
5079,12542.1
5080,12542.2
5081,12542.3
5082,12542.3
5083,12542.5
5084,12542.7
5085,12543.1
5086,12543.3
5087,12543.3
5088,12543.3
5089,12543.5
5090,12543.5
5091,12543.7
5092,12544.4
5093,12544.9
5094,12545.3
5095,12545.9
5096,12545.9
5097,12546.2
5098,12546.5
5099,12546.6
5100,12546.6
5101,12546.8
5102,12547.5
5103,12547.5
5104,12547.6
5105,12547.9
5106,12548.0
5107,12548.3
5108,12548.5
5109,12548.5
5110,12548.6
5111,12548.7
5112,12548.7
5113,12548.7
5114,12548.8
5115,12548.9
5116,12549.0
5117,12549.3
5118,12549.5
5119,12549.8
5120,12550.1
5121,12550.2
5122,12550.8
5123,12551.0
5124,12551.1
5125,12551.6
5126,12551.6
5127,12551.6
5128,12552.3
5129,12552.9
5130,12552.9
5131,12553.1
5132,12553.3
5133,12553.4
5134,12553.6
5135,12553.7
5136,12553.9
5137,12554.1
5138,12554.3
5139,12555.3
5140,12555.4
5141,12555.9
5142,12556.0
5143,12556.0
5144,12556.4
5145,12556.4
5146,12556.6
5147,12556.7
5148,12556.9
5149,12556.9
5150,12557.1
5151,12557.8
5152,12558.0
5153,12558.1
5154,12558.8
5155,12559.1
5156,12559.3
5157,12559.3
5158,12559.4
5159,12559.6
5160,12560.1
5161,12560.1
5162,12560.3
5163,12560.5
5164,12560.8
5165,12560.9
5166,12561.2
5167,12562.1
5168,12562.1
5169,12563.5
5170,12564.0
5171,12564.1
5172,12564.6
5173,12565.6
5174,12566.1
5175,12566.1
5176,12566.1
5177,12566.8
5178,12567.5
5179,12567.5
5180,12568.3
5181,12568.4
5182,12569.3
5183,12570.1
5184,12570.4
5185,12570.6
5186,12570.8
5187,12571.1
5188,12571.5
5189,12571.5
5190,12571.7
5191,12571.8
5192,12572.0
5193,12572.5
5194,12572.5
5195,12572.6
5196,12572.7
5197,12573.5
5198,12573.9
5199,12574.3
5200,12574.9
5201,12575.1
5202,12575.6
5203,12575.6
5204,12575.6
5205,12576.5
5206,12577.0
5207,12577.6
5208,12577.7
5209,12577.7
5210,12578.1
5211,12578.2
5212,12578.3
5213,12578.8
5214,12579.0
5215,12579.3
5216,12579.6
5217,12580.5
5218,12580.5
5219,12580.5
5220,12581.1
5221,12581.7
5222,12581.8
5223,12582.6
5224,12583.4
5225,12583.5
5226,12583.8
5227,12585.0
5228,12585.3
5229,12585.6
5230,12585.6
5231,12586.0
5232,12587.0
5233,12587.1
5234,12587.3
5235,12587.6
5236,12587.6
5237,12587.7
5238,12587.8
5239,12587.8
5240,12587.9
5241,12588.0
5242,12588.2
5243,12588.2
5244,12588.6
5245,12588.6
5246,12588.7
5247,12589.1
5248,12589.9
5249,12590.2
5250,12590.4
5251,12590.7
5252,12590.7
5253,12590.7
5254,12590.8
5255,12591.0
5256,12591.3
5257,12591.5
5258,12591.8
5259,12593.0
5260,12593.1
5261,12593.7
5262,12593.7
5263,12593.8
5264,12594.8
5265,12595.1
5266,12595.2
5267,12596.1
5268,12596.2
5269,12598.0
5270,12598.3
5271,12598.4
5272,12598.6
5273,12598.7
5274,12598.9
5275,12599.3
5276,12599.3
5277,12599.5
5278,12599.6
5279,12599.6
5280,12599.6
5281,12599.8
5282,12599.8
5283,12600.0
5284,12600.3
5285,12600.3
5286,12601.0
5287,12601.9
5288,12602.0
5289,12602.8
5290,12603.5
5291,12603.6
5292,12603.7
5293,12603.9
5294,12604.0
5295,12604.3
5296,12604.6
5297,12604.8
5298,12605.2
5299,12605.3
5300,12605.4
5301,12605.7
5302,12605.8
5303,12605.8
5304,12606.3
5305,12606.5
5306,12606.8
5307,12607.1
5308,12607.3
5309,12607.7
5310,12608.1
5311,12608.6
5312,12608.6
5313,12608.9
5314,12609.0
5315,12609.3
5316,12609.8
5317,12609.9
5318,12610.4
5319,12611.2
5320,12611.3
5321,12611.8
5322,12611.8
5323,12612.0
5324,12612.2
5325,12612.6
5326,12614.2
5327,12614.2
5328,12614.4
5329,12614.7
5330,12614.9
5331,12614.9
5332,12616.0
5333,12616.2
5334,12616.6
5335,12616.6
5336,12616.9
5337,12617.2
5338,12617.4
5339,12617.4
5340,12617.5
5341,12618.3
5342,12618.4
5343,12618.6
5344,12618.8
5345,12618.8
5346,12619.0
5347,12619.1
5348,12619.1
5349,12619.3
5350,12619.4
5351,12620.1
5352,12620.2
5353,12621.1
5354,12621.7
5355,12621.7
5356,12622.4
5357,12622.5
5358,12622.5
5359,12623.1
5360,12624.1
5361,12624.2
5362,12624.4
5363,12624.4
5364,12624.7
